,title,query
117,"Điều 462: Xét kháng cáo, kháng nghị Tòa án nhân dân cấp cao xét lại quyết định của Tòa án nhân dân cấp tỉnh bị kháng cáo, kháng nghị trong thời hạn 01 tháng, kể từ ngày nhận được hồ sơ trường hợp cần phải yêu cầu giải thích theo quy định tại khoản 1 Điều 457 của Bộ luật này thì thời hạn này được kéo dài, nhưng không quá 02 tháng: Thành phần Hội đồng xét quyết định bị kháng cáo, kháng nghị gồm ba Thẩm phán, trong đó có một Thẩm phán làm chủ tọa theo sự phân công của Chánh án Tòa án nhân dân cấp cao: Phiên họp xét lại quyết định bị kháng cáo, kháng nghị được tiến hành như phiên họp xét đơn yêu cầu quy định tại Điều 458 của Bộ luật này: Hội đồng xét quyết định bị kháng cáo, kháng nghị có các quyền sau đây Giữ nguyên quyết định của Tòa án cấp sơ thẩm Sửa một phần hoặc toàn bộ quyết định của Tòa án cấp sơ thẩm Tạm đình chỉ giải quyết kháng cáo, kháng nghị Đình chỉ giải quyết kháng cáo, kháng nghị Hủy quyết định của Tòa án cấp sơ thẩm và chuyển hồ sơ cho Tòa án cấp sơ thẩm để giải quyết lại theo thủ tục sơ thẩm Hủy quyết định sơ thẩm và đình chỉ giải quyết đơn yêu cầu khi có một trong các căn cứ quy định tại khoản 3 Điều 457 của Bộ luật này: Hội đồng xét quyết định bị kháng cáo, kháng nghị đình chỉ giải quyết kháng cáo, kháng nghị trong các trường hợp sau đây Đương sự kháng cáo rút toàn bộ kháng cáo hoặc Viện kiểm sát rút toàn bộ kháng nghị Đương sự kháng cáo đã được triệu tập hợp lệ lần thứ hai mà vẫn vắng mặt và không có đơn yêu cầu giải quyết vắng mặt: Trường hợp đương sự kháng cáo rút toàn bộ kháng cáo hoặc Viện kiểm sát rút toàn bộ kháng nghị trước khi Tòa án cấp phúc thẩm ra quyết định mở phiên họp xét kháng cáo, kháng nghị thì Thẩm phán được phân công làm chủ tọa phiên họp ra quyết định đình chỉ giải quyết kháng cáo, kháng nghị: Trường hợp đương sự kháng cáo rút toàn bộ kháng cáo, Viện kiểm sát rút toàn bộ kháng nghị sau khi Tòa án cấp phúc thẩm ra quyết định mở phiên họp xét kháng cáo, kháng nghị thì Hội đồng xét kháng cáo, kháng nghị ra quyết định đình chỉ giải quyết xét kháng cáo, kháng nghị: Trong các trường hợp này, quyết định của Tòa án cấp sơ thẩm có hiệu lực pháp luật từ ngày Tòa án cấp phúc thẩm ra quyết định đình chỉ xét kháng cáo, kháng nghị: Hội đồng xét quyết định bị kháng cáo, kháng nghị hủy quyết định của Tòa án cấp sơ thẩm và chuyển hồ sơ cho Tòa án cấp sơ thẩm để giải quyết lại theo thủ tục sơ thẩm trong các trường hợp sau đây Việc chứng minh của đương sự phản đối việc công nhận phán quyết của Trọng tài nước ngoài hoặc căn cứ để Tòa án cấp sơ thẩm ra quyết định công nhận hoặc không công nhận phán quyết của Trọng tài nước ngoài không đúng quy định tại Chương XXXV và Chương XXXVII của Bộ luật này, các quy định khác có liên quan của pháp luật Việt Nam và điều ước quốc tế mà Cộng hòa xã hội chủ nghĩa Việt Nam là thành viên Thành phần của Hội đồng xét đơn của Tòa án cấp sơ thẩm không đúng quy định tại Chương XXXVII của Bộ luật này hoặc có vi phạm nghiêm trọng khác về thủ tục tố tụng ảnh hưởng đến quyền và lợi ích hợp pháp của đương sự: Quyết định của Tòa án nhân dân cấp cao có hiệu lực pháp luật kể từ ngày ra quyết định và có thể bị kháng nghị theo thủ tục giám đốc thẩm, tái thẩm theo quy định của Bộ luật này","Trong trường hợp đương sự kháng cáo rút toàn bộ kháng cáo hoặc Viện kiểm sát rút toàn bộ kháng nghị, liệu Tòa án cấp phúc thẩm có quyền đình chỉ giải quyết xét kháng cáo, kháng nghị và quy trình này được thực hiện như thế nào?"
85,"Điều 405: Thẩm quyền xét tính hợp pháp của cuộc đình công Tòa án nhân dân cấp tỉnh nơi xảy ra đình công có thẩm quyền xét tính hợp pháp của cuộc đình công: Tòa án nhân dân cấp cao có thẩm quyền giải quyết kháng cáo, kháng nghị đối với quyết định của Tòa án nhân dân cấp tỉnh về tính hợp pháp của cuộc đình công trong phạm vi thẩm quyền theo lãnh thổ",Làm thế nào để xác định liệu một cuộc đình công là hợp pháp hoặc bất hợp pháp dưới góc độ pháp lý theo quy định của Điều 405?
224,"Điều 222: Yêu cầu chung đối với phiên tòa sơ thẩm Phiên tòa sơ thẩm phải được tiến hành đúng thời gian, địa điểm đã được ghi trong quyết định đưa vụ án ra xét xử hoặc trong giấy báo mở lại phiên tòa trong trường hợp phải hoãn phiên tòa",Có những trường hợp nào khiến phiên tòa sơ thẩm phải được mở lại theo Điều 222?
141,"Điều 471: Không thay đổi thẩm quyền giải quyết của Tòa án Vụ việc dân sự có yếu tố nước ngoài đã được một Tòa án Việt Nam thụ lý giải quyết theo quy định về thẩm quyền của Bộ luật này thì phải được Tòa án đó tiếp tục giải quyết mặc dù trong quá trình giải quyết có sự thay đổi quốc tịch, nơi cư trú, địa chỉ của các đương sự hoặc có tình tiết mới làm cho vụ việc dân sự đó thuộc thẩm quyền của Tòa án khác của Việt Nam hoặc của Tòa án nước ngoài","Nếu có tình tiết mới xuất hiện trong quá trình giải quyết vụ án, khiến cho nó thuộc thẩm quyền của Tòa án khác ở Việt Nam, liệu quy trình chuyển giao thẩm quyền diễn ra như thế nào?"
142,"Điều 471: Không thay đổi thẩm quyền giải quyết của Tòa án Vụ việc dân sự có yếu tố nước ngoài đã được một Tòa án Việt Nam thụ lý giải quyết theo quy định về thẩm quyền của Bộ luật này thì phải được Tòa án đó tiếp tục giải quyết mặc dù trong quá trình giải quyết có sự thay đổi quốc tịch, nơi cư trú, địa chỉ của các đương sự hoặc có tình tiết mới làm cho vụ việc dân sự đó thuộc thẩm quyền của Tòa án khác của Việt Nam hoặc của Tòa án nước ngoài","Trong trường hợp thẩm quyền của vụ án có thể thuộc về Tòa án nước ngoài, liệu Tòa án Việt Nam có trách nhiệm liên lạc và hợp tác với Tòa án đó để đảm bảo công bằng và hiệu quả trong xử lý vụ án?"
312,"Điều 127: Cấm hoặc buộc thực hiện hành vi nhất định Cấm hoặc buộc thực hiện hành vi nhất định được áp dụng nếu trong quá trình giải quyết vụ án có căn cứ cho thấy đương sự hoặc cơ quan, tổ chức, cá nhân khác thực hiện hoặc không thực hiện một hoặc một số hành vi nhất định làm ảnh hưởng đến việc giải quyết vụ án, quyền và lợi ích hợp pháp của người khác có liên quan trong vụ án đang được Tòa án giải quyết",Điều 127 đề cập đến việc bảo vệ quyền và lợi ích hợp pháp của người khác có liên quan trong vụ án. Làm thế nào để đảm bảo rằng quyền và lợi ích này được bảo vệ một cách công bằng và hiệu quả?
193,"Điều 385: Công bố thông báo tìm kiếm người vắng mặt tại nơi cư trú Trong thời hạn 01 tháng, kể từ ngày Tòa án ra quyết định thông báo tìm kiếm người vắng mặt tại nơi cư trú, thông báo này phải được đăng trên một trong các báo hàng ngày của trung ương trong ba số liên tiếp, Cổng thông tin điện tử của Tòa án, Ủy ban nhân dân cấp tỉnh (nếu có) và phát sóng trên Đài phát thanh hoặc Đài truyền hình của trung ương ba lần trong 03 ngày liên tiếp: Chi phí cho việc đăng, phát thông báo tìm kiếm người vắng mặt tại nơi cư trú do người yêu cầu chịu",Những bước cụ thể nào cần được thực hiện khi Tòa án quyết định công bố thông báo tìm kiếm người vắng mặt theo Điều 385?
195,"Điều 385: Công bố thông báo tìm kiếm người vắng mặt tại nơi cư trú Trong thời hạn 01 tháng, kể từ ngày Tòa án ra quyết định thông báo tìm kiếm người vắng mặt tại nơi cư trú, thông báo này phải được đăng trên một trong các báo hàng ngày của trung ương trong ba số liên tiếp, Cổng thông tin điện tử của Tòa án, Ủy ban nhân dân cấp tỉnh (nếu có) và phát sóng trên Đài phát thanh hoặc Đài truyền hình của trung ương ba lần trong 03 ngày liên tiếp: Chi phí cho việc đăng, phát thông báo tìm kiếm người vắng mặt tại nơi cư trú do người yêu cầu chịu",Có quy định gì về số lần thông báo tìm kiếm người vắng mặt phải được phát sóng trên Đài phát thanh hoặc Đài truyền hình theo Điều 385?
147,"Điều 471: Không thay đổi thẩm quyền giải quyết của Tòa án Vụ việc dân sự có yếu tố nước ngoài đã được một Tòa án Việt Nam thụ lý giải quyết theo quy định về thẩm quyền của Bộ luật này thì phải được Tòa án đó tiếp tục giải quyết mặc dù trong quá trình giải quyết có sự thay đổi quốc tịch, nơi cư trú, địa chỉ của các đương sự hoặc có tình tiết mới làm cho vụ việc dân sự đó thuộc thẩm quyền của Tòa án khác của Việt Nam hoặc của Tòa án nước ngoài","Khi có sự thay đổi về địa chỉ của đương sự, liệu Tòa án có quyền hỗ trợ đương sự trong quá trình thực hiện thủ tục pháp lý liên quan không?"
407,"Điều 224: Hình thức bố trí phòng xử án Quốc huy nước Cộng hòa xã hội chủ nghĩa Việt Nam được treo chính giữa phía trên phòng xử án và phía trên chỗ ngồi của Hội đồng xét xử: Phòng xử án phải có các khu vực được bố trí riêng cho Hội đồng xét xử, Kiểm sát viên, Thư ký Tòa án, đương sự, người bảo vệ quyền và lợi ích hợp pháp của đương sự, những người tham gia tố tụng khác và người tham dự phiên tòa",Phòng xử án có nhiệm vụ gì trong quá trình xét xử tại phiên tòa?
414,Điều 126: Phong tỏa tài sản của người có nghĩa vụ Phong tỏa tài sản của người có nghĩa vụ được áp dụng nếu trong quá trình giải quyết vụ án có căn cứ cho thấy người có nghĩa vụ có tài sản và việc áp dụng biện pháp này là cần thiết để bảo đảm cho việc giải quyết vụ án hoặc việc thi hành án,Biện pháp phong tỏa tài sản làm thế nào để đảm bảo việc giải quyết vụ án?
251,"Điều 266: Bản án sơ thẩm Tòa án ra bản án nhân danh nước Cộng hòa xã hội chủ nghĩa Việt Nam: Bản án gồm có phần mở đầu, phần nội dung vụ án và nhận định và phần quyết định của Tòa án, cụ thể như sau Trong phần mở đầu phải ghi rõ tên Tòa án xét xử sơ thẩm số và ngày thụ lý vụ án số bản án và ngày tuyên án họ, tên của các thành viên Hội đồng xét xử, Thư ký phiên tòa, Kiểm sát viên, người giám định, người phiên dịch tên, địa chỉ của nguyên đơn, bị đơn, người có quyền lợi, nghĩa vụ liên quan, cơ quan, tổ chức, cá nhân khởi kiện người đại diện hợp pháp, người bảo vệ quyền và lợi ích hợp pháp của đương sự đối tượng tranh chấp số, ngày, tháng, năm của quyết định đưa vụ án ra xét xử xét xử công khai hoặc xét xử kín thời gian và địa điểm xét xử Trong phần nội dung vụ án và nhận định của Tòa án phải ghi yêu cầu khởi kiện của nguyên đơn, yêu cầu khởi kiện của cơ quan, tổ chức, cá nhân yêu cầu phản tố, đề nghị của bị đơn yêu cầu độc lập, đề nghị của người có quyền lợi, nghĩa vụ liên quan: Tòa án phải căn cứ vào tài liệu, chứng cứ đã được xem xét tại phiên tòa, kết quả tranh tụng tại phiên tòa để phân tích, đánh giá, nhận định đầy đủ, khách quan về các tình tiết của vụ án, những căn cứ pháp luật, nếu vụ án thuộc trường hợp quy định tại khoản 2 Điều 4 của Bộ luật này thì còn phải căn cứ vào tập quán, tương tự pháp luật, những nguyên tắc cơ bản của pháp luật dân sự, án lệ hoặc lẽ công bằng, để chấp nhận hoặc không chấp nhận yêu cầu, đề nghị của đương sự, người bảo vệ quyền và lợi ích hợp pháp của đương sự và giải quyết các vấn đề khác có liên quan Trong phần quyết định phải ghi rõ các căn cứ pháp luật, quyết định của Hội đồng xét xử về từng vấn đề phải giải quyết trong vụ án, về áp dụng biện pháp khẩn cấp tạm thời, án phí, chi phí tố tụng và quyền kháng cáo đối với bản án trường hợp có quyết định phải thi hành ngay thì phải ghi rõ quyết định đó: Khi xét xử lại vụ án mà bản án, quyết định đã bị hủy một phần hoặc toàn bộ theo quyết định giám đốc thẩm, tái thẩm thì Tòa án phải giải quyết vấn đề tài sản, nghĩa vụ đã được thi hành (nếu có) theo bản án, quyết định có hiệu lực pháp luật nhưng bị hủy và ghi rõ trong bản án",Điều gì cần được ghi rõ trong phần nội dung vụ án và nhận định của Tòa án theo Điều 266?
